"barcode","speciesFolderId","imageCount","verbatimFamily","verbatimSpecies","verbatimAuthorSpecimen","verbatimGenus","verbatimRank2","verbatimSpecies2","verbatimAuthor2","verbatimRank3","verbatimSpecies3","verbatimAuthor3","countryId","verbatimCountry","stateProvinceTerritory","municipality","verbatimLocality","latLongUnitId","isGPS","latitudeDeg","latitudeMin","latitudeSec","latitudeHem","longitudeDeg","longitudeMin","longitudeSec","longitudeHem","longitudeHemDecimalMinutes","latitudeHemDecimalMinutes","longitudeDecimalDegrees","latitudeDecimalDegrees","latitudeDegreesDecMins","latitudeMinutesDecMins","longitudeDegreesDecMins","longitudeMinutesDecMins","verbatimLatitude","verbatimLongitude","gridRef","altitudeUnitId","altitude","altitudeMax","altitudeMin","verbatimAltitude","collectorId1","collectorId2","collectorId3","collectorId4","collectorId5","verbatimCollector1","verbatimCollector2","verbatimCollector3","verbatimCollector4","verbatimCollector5","collectorNumber","collectionDD","collectionMM","collectionYYYY","collectionDD2","collectionMM2","collectionYYYY2","verbatimCollectionDate","speciesHomonymFlag","cultivated","multiSpecimenNoBarcode","multiSpecimen","additionalBarcode","obscured","restrictions","testData","isSpecimenAType","specimenIsPhoto","specimenIsIllustration","specimenIsCapsule","isNonRomanScript","MSBSerialNumber","LCDNumber","DNABankNumber","specimenNotes","capturerId","captureStationId","captureTimeStamp","captureNotes","transcriberId","transcriptionTimeStamp","imageStateId","transcriptionStateId","kewImageQAUserId","maxImageQAUserId","kewTranscriptionQAUserId","kewImageQATimeStamp","maxImageQATimeStamp","kewTranscriptionQATimeStamp","currentlyBeingEditedby","cultName","cultMM","cultMM2","cultDD","cultDD2","cultYYYY","cultYYYY2","cultCountry","cultVerbatimLocality","cultVerbatimDate","collectorIdCultivated","cultVerbCollectName","cultCollectNum","cultInstitution","cultVerbInstName","requiresRemounting","isDamaged","requiresReview","imagedByMax","singleViewedBy","url","lastSpecimenState","lastModified","deliveredOnDate","boxId","speciesId","family","genus","species","collector","AI_ERROR","AI_verbatim","AI_barcode","AI_collector","AI_collectorNumber","AI_collector1","AI_collector2","AI_collector3","AI_collector4","AI_collectionDate","AI_collectionYYYY","AI_collectionMM","AI_collectionDD","AI_family","AI_genus","AI_species","AI_taxon_name","AI_altitude","AI_altitudeUnit","AI_country","AI_stateProvinceTerritory","AI_location","AI_latitude","AI_longitude","AI_language","AI_specimenNotesSpanish","AI_specimenNotesEnglish","collectionNumber","AI_collectoinNumber"
"V0198720F","497","1","0","0","0","0","0","0","0","0","0","0","219",,"Huanuco",,"Chulki","0","0",,,,,,,,,,,,,,,,,,,,"0","0",,,,"261542","0","0","0","0",,,,,,"P57","18","11","1927",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-30 06:06:31","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/655/506/V0198720F.jpg","0","2024-07-30 16:35:37","1000-01-01 00:00:00","0","690987",,"Psittacanthus","cuneifolius",,"OK","Field Museum of Natural History
608031
HERBARIUM
FIELD MUSEUM
KANEHIRA HERBARIUM
No. P.87
College of Agriculture Kyushu Imperial University, Fukuoka, Japan.
Pittonia carinifrion (Eich.) Mejle.
Loc.: Chuñi, Tiamuco, Peru.
Date: Nov.18.1927
Collector: L. Samuda
Lapiset cemfertilon R9. Tokyo,
serial no. Fletthan. 2530. 1973.
1975","608031","L. Samuda","none","none","none","none","none","Nov.18.1927","1927","11","18","none","Pittonia","carinifrion","Pittonia carinifrion (Eich.) Mejle.","none","none","Peru","none","Chuñi, Tiamuco, Peru.","none","none","Spanish","none","none",,
"V0153570F","496","1","0","0","0","0","0","0","0","0","0","0","219",,"Loreto",,"Province: Requena. Río Tapiche, tributary of Río Ucayali, ca. 1 hour by 40 h.p. motor above Requena","0","0",,,,,,,,,,,,,,,,,,,,"0","0",,,,"328768","51562","0","0","0",,,"R. Vásquez M.",,,"21268","8","12","1977",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-05-31 10:58:40","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/587/623/V0153570F.jpg","0","2024-06-05 09:56:19","1000-01-01 00:00:00","0","671564","LAURACEAE","Licaria","armeniaca",,"OK","LAURACEAE
PERU
Loreto
Licaria armeniaca (Nees) Kost.
det. L.K. Kirk 1978
Province: Requena. Río Tapiche, tributary of Río Ucayali, ca. 1 hour by 40 h.p. motor above Requena; seasonally inundated tahuampa forest. Tree 8 m.; fruits black with red cupule.
A. Gentry, J. Revilla, & R. Vasquez M. 21268 8 Dec. 1977
FIELD MUSEUM
Nº 1986442 NATURAL HISTORY
THE FIELD MUSEUM
The Field Museum Rec.","1986442","A. Gentry, J. Revilla, & R. Vasquez M.","21268","A. Gentry","J. Revilla","R. Vasquez M.","none","8 Dec. 1977","1977","12","8","LAURACEAE","Licaria","armeniaca","Licaria armeniaca (Nees) Kost.","none","none","PERU","Loreto","Province: Requena. Río Tapiche, tributary of Río Ucayali, ca. 1 hour by 40 h.p. motor above Requena; seasonally inundated tahuampa forest.","none","none","Spanish","Tree 8 m.; fruits black with red cupule.","Tree 8 m.; fruits black with red cupule.",,
"V0186480F","495","1","0","0","0","0","0","0","0","0","0","0","219",,"Loreto",,"Prov. Maynas: Pto. Almendras, (Río Nanay).","1","0","03","48",,"S","73","21",,"W",,,,,,,,,,,,"1","0",,"122",,"304162","73928","0","0","0",,,,,,"6243","19","2","1985",,,,"19 febrero 1985","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-30 12:03:40","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/645/924/V0186480F.jpg","0","2024-07-30 16:26:35","1000-01-01 00:00:00","0","0",,,,,"OK","PERU
CHRYSOBALANACEAE
Licania
Dpto. LORETO, Prov. Maynas; Pto. Almendras (Río Nanay) Long. 73°21'W, 03°48'S. Alt. 122 m.
Bosque primario
Arbol 16m.
Yemas verdes
19 febrero 1985
R. Vasquez & N. Jaramillo 6243
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
(R. Vasquez & N. Jaramillo 6243)
CHRYSOBALANACEAE
Licania cf. canescens (Hoffmg. ex. B. & S.) Fritsch
= Kuntze subsp. grandifolia Prance
Det. G.T. Prance (NY), 1987
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
Nº 2016589
FIELD MUSEUM OF NATURAL HISTORY","2016589","R. Vasquez & N. Jaramillo","6243","R. Vasquez","N. Jaramillo","none","none","19 febrero 1985","1985","2","19","CHRYSOBALANACEAE","Licania","cf. canescens (Hoffmg. ex. B. & S.) Fritsch","Licania","122","m","Peru","Loreto","Prov. Maynas; Pto. Almendras (Río Nanay)","03°48'S","73°21'W","Spanish","Arbol 16m.
Yemas verdes
Bosque primario","Tree 16m.
Green buds
Primary forest",,
"V0186050F","494","1","0","0","0","0","0","0","0","0","0","0","219",,"Loreto",,"Rio Mazan ca 5 miles above mouth.","0","0",,,,,,,,,,,,,,,,,,,,"0","0",,,,"20752","0","0","0","0",,,,,,"20218","15","9","1972",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-27 05:48:52","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/645/080/V0186050F.jpg","0","2024-07-27 09:31:33","1000-01-01 00:00:00","0","391876","ROSACEAE","Licania","heteromorpha",,"OK","The Field Museum
PLANTS OF PERU
Department of Loreto
Family: ROSACEAE
Licania heteromorpha Benth. var. glabra (Mart. ex Hook. f.) Prance
Río Mazán ca 5 miles above mouth.
Tree, 25 ft.; fls greenish, few present;
frts brown.
Thomas B. Croat 20218
Date: 15 Sept 1972
Distributed by the Missouri Botanical Garden Herbarium (MO)
1821114
FIELD MUSEUM OF NATURAL HISTORY","1821114","Thomas B. Croat","20218","Thomas B. Croat","none","none","none","15 Sept 1972","1972","9","15","ROSACEAE","Licania","heteromorpha","Licania heteromorpha var. glabra","none","none","Peru","Loreto","Río Mazán ca 5 miles above mouth","none","none","Spanish","Tree, 25 ft.; fls greenish, few present; frts brown","Tree, 25 ft.; flowers greenish, few present; fruits brown",,
"V0185755F","493","1","0","0","0","0","0","0","0","0","0","0","219",,"Loreto",,"Loreto Province; Caserio 2 de mayo, sau Pablo del Tipishea","0","0",,,,,,,,,,,,,,,,,,,,"1","0",,"118",,"147117","215579","0","0","0",,,,,,"4865","26","11","1992",,,,"26 Noviembre 1992","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-27 05:47:56","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/642/675/V0185755F.jpg","0","2024-07-27 09:30:34","1000-01-01 00:00:00","0","391782","CHRYSOBALANACEAE","Licania","brittoniana",,"OK","PERU
CHRYSOBALANACEAE
Licania brittoniana Fritsch
Det. G. Prance (K), 2004
LORETO: Loreto Province
Caserio 2 de mayo, san Pablo del Tipishca, bosque transicional, suelo gredoso-arcilloso. 118 m
Árbol 30 m, fI crema.
26 Noviembre 1992
C. Grández y I. Hudson 4865
Proyecto auspiciado por la
Andrew W. Mellon Foundation
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
Nº 2254977
FIELD MUSEUM
OF
NATURAL HISTORY","2254977","C. Grández y I. Hudson","4865","C. Grández","I. Hudson","none","none","26 Noviembre 1992","1992","11","26","CHRYSOBALANACEAE","Licania","brittoniana","Licania brittoniana Fritsch","118","m","Peru","Loreto","Caserio 2 de mayo, san Pablo del Tipishca, bosque transicional, suelo gredoso-arcilloso.","none","none","Spanish","Árbol 30 m, fI crema.","Tree 30 m, creamy flowers.",,
"V0162907F","492","1","0","0","0","0","0","0","0","0","0","0","219",,"Cusco",,"La Convención; Dist. Santa Ana, Pavayoc, Wayanay","1","0","12","50","51","S","072","41","46","W",,,,,,,,,,,,"1","0",,"950",,"328601","174620","0","0","0",,,"A. Rodríguez",,,"6762","20","7","2004",,,,"20 Julio 2004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-06-25 04:06:08","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/616/359/V0162907F.jpg","0","2024-07-30 16:04:20","1000-01-01 00:00:00","0","553299","FABACEAE","Leucaena","trichodes",,"OK","PERU FABACEAE Leucaena trichodes (Jacq.) Benth. Cusco: La Convención Dist. Santa Ana, Pavayoc, Wayanay, Cultivos: 12°50'51""S 072°41'46""W 950m Arbol 6 m, frutos aplanados lubulados 20 Julio 2004 W. Galiano, E. Suclli, A. Rodríguez 6762 MISSOURI BOTANICAL GARDEN HERBARIUM (MO) Nº 2305720 FIELD MUSEUM OF NATURAL HISTORY","none","none","6762","W. Galiano","E. Suclli","A. Rodríguez","none","20 Julio 2004","2004","7","20","FABACEAE","Leucaena","trichodes","Leucaena trichodes (Jacq.) Benth.","950","m","PERU","Cusco","La Convención","12°50'51""S","072°41'46""W","Spanish","Arbol 6 m, frutos aplanados lubulados","Tree 6 m, flattened lobulated fruits",,
"V0277169F","491","1","0","0","0","0","0","0","0","0","0","0","219",,"Loreto",,"Provincia Maynas: Vicinity of Quistacocha","1","0","3","45",,"S","73","20",,"W",,,,,,,,,,,,"1","0",,"150","ca 150 m","328768","48150","304162","73928","0",,,,,,"24849","21","2","1979",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-28 11:02:19","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/802/623/V0277169F.jpg","0","2024-07-30 07:03:10","1000-01-01 00:00:00","0","625793","ICACINACEAE","Leretia","cordata",,"OK","Real Jardín Botánico de Madrid (MA)
Leretia cordata Vell.
confir. Duno de Stefano, R. 12/1995
ICACINACEAE
PERU
Loreto
Leretia cordata Vell.
det. R. Liesner 1981
Provincia MAYNAS: Vicinity of Quistacocha, second growth and forest remnants on white sand, alt. ca 150 m, 73º20'W, 3º45'S
Liana, buds yellow, flowers cream.
Al Gentry 24849 21 February 1979 J. Aronson, R. Vasquez & N. Jaramillo

Nº 2008598
FIELD MUSEUM OF NATURAL HISTORY","none","Al Gentry","24849","Al Gentry","J. Aronson","R. Vasquez","N. Jaramillo","21 February 1979","1979","2","21","ICACINACEAE","Leretia","cordata","Leretia cordata Vell.","ca 150","m","PERU","Loreto","Provincia MAYNAS: Vicinity of Quistacocha, second growth and forest remnants on white sand","3º45'S","73º20'W","none","Liana, buds yellow, flowers cream.","Liana, buds yellow, flowers cream.",,
"V0178713F","490","1","0","0","0","0","0","0","0","0","0","0","219",,"Loreto",,"Mishana, Río Nanay halfway between Iquitos and Santa Maria de Nanay","1","0","3","50",,"S","73","30",,"W",,,,,,,,,,,,"1","0",,"140",,"328768","304162","170809","0","289826",,,,"M. Horna",,"28874","21","7","1980",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-27 04:54:39","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/650/585/V0178713F.jpg","0","2024-07-27 09:09:07","1000-01-01 00:00:00","0","1144684","RUTACEAE","Leptothyrsa","sprucei",,"OK","The Field Museum
RUTACEAE
Leptothyrsa sprucei Hook. f.
Det. - R. B. Gereau 1986
Missouri Botanical Garden Herbarium (MO)
RUTACEAE
PERU
Loreto
Mishana, Río Nanay halfway between Iquitos and Santa Maria de Nanay, upland forest on white sand, alt. 140 m. 73°30'W, 3°50'S.
Province: Maynas
Treelet 3 m., fruits green.
A[lejandro] Gentry, R[oberto] Vasquez, B[edio] Andrade, M[aría] Honk, & P[eter] Stern 28874. 21 July 1980

Nº 2017462
Field Museum
OF
NATURAL HISTORY","none","A[lejandro] Gentry, R[oberto] Vasquez, B[edio] Andrade, M[aría] Honk, & P[eter] Stern","28874","Alejandro Gentry","Roberto Vasquez","Bedio Andrade","María Honk","21 July 1980","1980","7","21","RUTACEAE","Leptothyrsa","sprucei","Leptothyrsa sprucei Hook. f.","140","m","Peru","Loreto","Mishana, Río Nanay halfway between Iquitos and Santa Maria de Nanay, upland forest on white sand","-3.833333","-73.5","Spanish","Treelet 3 m., fruits green.","Treelet 3 m, fruits green.",,
"V0123615F","489","1","0","0","0","0","0","0","0","0","0","0","219",,"Lima",,"San Bartolomé; Prov. Huarochiri","0","0",,,,,,,,,,,,,,,,,,,,"1","0","1600","1500",,"123136","0","0","0","0",,,,,,"5297","4","4","1910",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-05-31 07:09:13","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/539/298/V0123615F.jpg","0","2024-06-05 12:26:14","1000-01-01 00:00:00","0","1186808","Solanaceae","Leptoglossis","albiflora",,"OK","The Field Museum
548832
HERBARIUM FIELD MUSEUM
Leptoglossis albiflora (Johnst.) A.T. Hunz. et Subils
fide A. T. Hunziker 1979
PLANTS OF SOUTH AMERICA
5297 Leptoglossis albiflora (Johnst.)
Annual herb, white flowers
Alt. 1500-1600 m. San Bartolome
Apr. 4, 1940
PROV. HUAROCHIRI
DEPT. LIMA
PERU
COLLECTOR A. WEBERBAUER","548832","A. Weberbauer","5297","none","none","none","none","Apr. 4, 1940","1940","4","4","none","Leptoglossis","albiflora","Leptoglossis albiflora","1500-1600","m","PERU","DEPT. LIMA","San Bartolome","none","none","Spanish","Annual herb, white flowers","Annual herb, white flowers",,
"V0299560F","488","1","0","0","0","0","0","0","0","0","0","0","219",,"Arequipa",,"Distrito de Coporaque, Valle del Colca, Provincia de Cailloma, ca. 100 km. N. de Arequipa","1","0","15","38",,"S","71","40",,"W",,,,,,,,,,,,"1","0",,"3542",,"0","0","0","0","0","J. Treacy",,,,,"720","2","9","1986",,,,"2/9/86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-29 07:28:22","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/938/843/V0299560F.jpg","0","2024-07-30 08:34:03","1000-01-01 00:00:00","0","314406","BRASSICACEAE","Lepidium","virginicum",,"OK","BRASSICACEAE
Lepidium chilense Desvaux
Determined by Ihsan A. Al-Sehibaz, Missouri Botanical Garden (MO)
March 2008
PERU
Depto. de Arequipa
Lepidium virginicum L.
Herb, flowers white, 2mm. dia.
Trailside at Llanca, fairly common.
Distrito de Coporaque, Valle del Colca, Provincia de Calloma, ca. 100 km. N. de Arequipa, 71° 40' Long., 15° 38' 5 Lat.
Alt. 3542 m.
Coll. J. Treacy No.: 720 Date: 2/9/86
Herbarium of the University of Wisconsin-Madison (WIS)
N° 2035953
FIELD MUSEUM OF NATURAL HISTORY","none","J. Treacy","720","J. Treacy","none","none","none","2/9/86","1986","9","2","BRASSICACEAE","Lepidium","virginicum","Lepidium virginicum L.","3542","m","Peru","Arequipa","Distrito de Coporaque, Valle del Colca, Provincia de Calloma, ca. 100 km. N. de Arequipa","15° 38' 5","71° 40'","Spanish","Herb, flowers white, 2mm. dia.
Trailide at Llanca, fairly common.","Herb, white flowers, 2 mm. dia.
Trailside at Llanca, fairly common.",,
"V0299467F","487","1","0","0","0","0","0","0","0","0","0","0","219",,"Junin",,"Near Morococha","0","0",,,,,,,,,,,,,,,,,,,,"1","0","4800","4350",,"198852","0","0","0","0",,,,,,"7558","1","5","1942",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-31 04:56:42","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/938/750/V0299467F.jpg","0","2024-07-31 07:29:12","1000-01-01 00:00:00","0","313648",,"Lepidium","abrotanifolium",,"OK","1407527
CHICAGO NAT. HIST. MUSEUM
PLANTS OF PERU
7558. Lepidium arbusculfolium Turcz.
Near Morococha, 4350-4800 m.
May 1, 1942
V. Weese Gent
Dept. Junin","1407527","V. Weese Gent","7558","none","none","none","none","May 1, 1942","1942","5","1","none","Lepidium","arbusculfolium","Lepidium arbusculfolium Turcz.","4350-4800","m","Peru","Junin","Near Morococha","none","none","Spanish","none","none",,
"V0250418F","486","1","0","0","0","0","0","0","0","0","0","0","219",,"Ucayali",,"Rio Yuyapichis, Panguana.","1","0","9","37",,"S","74","56",,"W",,,,,,,,,,,,"1","0",,"200","ca. 200 m.","0","0","0","0","0","Franz Seidenschwarz",,,,,"135/1","21","1","1983",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-30 07:31:17","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/798/707/V0250418F.jpg","0","2024-07-31 01:08:59","1000-01-01 00:00:00","0","14047","ACANTH","Teliostachya","diffusa",,"OK","ACANTH.
FIELD MUSEUM OF NATURAL HISTORY
TELIOSTACHYA DIFFUSA NEES
det. C. Neieroon 1987
PERU: Dept. Ucayali: Río Yuyapichis, Panguana.
9°37’ S., 74°56’ W. Alt. ca. 200 m.
Growing on 3 months old maizefield. Flowers white.
Coll. Franz Seidenschwarz 135/1  21 Jan 1983
Nº 1976886
FIELD MUSEUM OF NATURAL HISTORY","1976886","Franz Seidenschwarz","135/1","Franz Seidenschwarz","none","none","none","21 Jan 1983","1983","Jan","21","ACANTH","Telistachya","diffusa","Telistachya diffusa","200","m","Peru","Ucayali","Río Yuyapichis, Panguana","9°37’ S","74°56’ W","Spanish","Growing on 3 months old maizefield. Flowers white.","Growing on 3 months old maizefield. Flowers white.",,
"V0170938F","485","1","0","0","0","0","0","0","0","0","0","0","219",,"Lima",,"[Between Jambo de Viso & Chaupichaca]; Prov. Huarochiri","0","0",,,,,,,,,,,,,,,,,,,,"1","0","2800","2600",,"123136","0","0","0","0",,,,,,"5214","9","4","1909",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-27 03:34:22","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/631/596/V0170938F.jpg","0","2024-07-27 08:37:28","1000-01-01 00:00:00","0","648340",,"Lepechinia","lamiifolia",,"OK","548295
HERBARIUM FIELD MUSEUM
PLANTS OF SOUTH AMERICA
5214 Aphanochaete lamiifolia
Aphanochaete lamiifolia (Benth.) Benth.
 Hierba 1-2 m de la cascada hacia Pusterro, Desviador de Chapaillaca
 Alt 600 a 800 m
 Apr. 4, 1920
 PROV. HUAROCHIRI DEPT. LIMA
 A. WEBERBAUER
PERU
Field Museum of Natural History
Lepechinia lamiifolia (Benth.) Epling
Stachys lamiifolia (Benth.)","548295","A. Weberbauer","5214","A. Weberbauer","none","none","none","Apr. 4, 1920","1920","4","4","Lamiaceae","Lepechinia","lamiifolia","Lepechinia lamiifolia","600 a 800","m","PERU","LIMA","cascada hacia Pusterro, Desviador de Chapaillaca","none","none","Spanish","Hierba 1-2 m de la cascada hacia Pusterro, Desviador de Chapaillaca","Herb 1-2 m from the waterfall towards Pusterro, Chapaillaca Diverter",,
"V0170890F","484","1","0","0","0","0","0","0","0","0","0","0","219",,,,"Department of Cuzco, Province of Urubamba: Chincheros; quebrada between Chinchero and Urquillos.","1","0","13","23",,"S","72","3",,"W",,,,,,,,,,,,"0","0",,,,"315667","172030","328414","149466","0",,,,,,"259","10","2","1982",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-30 12:00:11","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/631/548/V0170890F.jpg","0","2024-07-30 16:20:19","1000-01-01 00:00:00","0","648328","Labiat","Lepechinia","floribunda",,"OK","The Field Museum
PLANTS OF PERU
Ethnoecological Studies at Chinchero
No. 259
Lepechinia coriandrin (Benth.) Epl. & R.M. Hartley1922.
Department of Cuzco, Province of Urubamba: Chinchero
Semi-dry slope, large rocks on low trail in quebrada between Chinchero and Urquillos.
Approx. 13º23' S., 72º3' W.
Light blue corolla. Woody stem up to 1 m
n.v. ''asul ñucñu'' (Qu. from Sp. )
No use reported. Inf: GP
coll. S. King, E. Franquemont, C. Franquemont, C. Sperling
Elev. 3100-3150 m.
Date: 10 Feb. 1982
EARTHWATCH EXPEDITION 1982
VOUCHER SPECIMEN
1901679
FIELD MUSEUM OF NATURAL HISTORY","1901679","S. King, E. Franquemont, C. Franquemont, C. Sperling","259","S. King","E. Franquemont","C. Franquemont","C. Sperling","10 Feb. 1982","1982","2","10","Labiat","Lepechinia","coriandrin","Lepechinia coriandrin","3100-3150","m","Peru","Cuzco","Province of Urubamba: Chinchero, Semi-dry slope, large rocks on low trail in quebrada between Chinchero and Urquillos","13º23' S","72º3' W","Spanish","Semi-dry slope, large rocks on low trail in quebrada between Chinchero and Urquillos. Light blue corolla. Woody stem up to 1 m. n.v. ''asul ñucñu'' (Qu. from Sp. ) No use reported. Inf: GP","Semi-dry slope, large rocks on low trail in canyon between Chinchero and Urquillos. Light blue corolla. Woody stem up to 1 m. Common name: ''asul ñucñu'' (Qu. from Sp.) No use reported. Inf: GP",,
"V0170839F","483","1","0","0","0","0","0","0","0","0","0","0","219",,"Loreto",,"Yurimaguas On The Lower Rio Huallaga","0","0",,,,,,,,,,,,,,,,,,,,"1","0","180","155",,"254044","0","0","0","0",,,,,,"7840","1","3","1930",,,,"3/1/1930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-27 03:27:09","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/631/497/V0170839F.jpg","0","2024-07-27 08:36:17","1000-01-01 00:00:00","0","648162",,"Leonotis","nepetifolia",,"OK","The Field Museum
copyright reserved
629518
HERBARIUM FIELD MUSEUM
PLANTS OF PERU
2840 Leonotis nepetifolia
MARCH, 1930
ALT. 150-160 M
YURIMAGUAS ON THE LOWER RIO HUALLAGA
DEPT. LORETO
COLL. LLEWELYN WILLIAMS
F No 7840
Tall weed
Open prairie
Yurimaguas
3/1/1930
","629518","LLEWELYN WILLIAMS","2840","none","none","none","none","3/1/1930","1930","3","1","none","Leonotis","nepetifolia","Leonotis nepetifolia","150-160","M","Peru","Loreto","Yurimaguas on the lower Rio Huallaga","none","none","English","none","Tall weed. Open prairie. Yurimaguas.",,
